country,target_iso3,source_year,analysis_scope,n_mentions,n_speeches,n_speakers,mean_concreteness,mean_sentiment
POL,ITA,2016,reciprocal_asymmetry_candidate,35,22,18,3.2324571428571427,2.5525143044335503
POL,ITA,2017,reciprocal_asymmetry_candidate,27,13,9,3.2723703703703704,1.491925927568917
POL,ITA,2018,reciprocal_asymmetry_candidate,7,7,7,3.245857142857143,2.1104285291263034
POL,ITA,2019,reciprocal_asymmetry_candidate,2,2,2,3.218,3.5299999713897705
POL,ITA,2021,reciprocal_asymmetry_candidate,4,4,4,3.248,1.1605000086128712
POL,ITA,2022,reciprocal_asymmetry_candidate,2,2,2,3.348,1.9414999783039093
PRT,ITA,2015,reciprocal_asymmetry_candidate,4,4,4,3.158,0.6167500019073486
PRT,ITA,2016,reciprocal_asymmetry_candidate,11,11,8,3.1824545454545454,2.242363637821241
PRT,ITA,2017,reciprocal_asymmetry_candidate,7,7,5,3.174,2.611857158797128
PRT,ITA,2018,reciprocal_asymmetry_candidate,14,8,5,3.1965,1.2520714097523264
PRT,ITA,2019,reciprocal_asymmetry_candidate,4,4,4,3.1375,1.5325000640004873
PRT,ITA,2020,reciprocal_asymmetry_candidate,3,2,2,3.1470000000000002,2.9026666482289634
PRT,ITA,2021,reciprocal_asymmetry_candidate,2,2,2,3.173,0.6455000042915344
PRT,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.183,0.2669999897480011
SRB,ITA,2018,reciprocal_asymmetry_candidate,4,4,2,3.2645,0.9490000046789646
SRB,ITA,2019,reciprocal_asymmetry_candidate,3,3,3,3.2310000000000003,2.923666646083196
SRB,ITA,2021,reciprocal_asymmetry_candidate,2,2,2,3.2535,0.3180000092834234
SVN,ITA,2015,reciprocal_asymmetry_candidate,31,28,17,3.2440645161290322,1.808000007524125
SVN,ITA,2016,reciprocal_asymmetry_candidate,56,44,16,3.2353392857142858,1.6680892877879419
SVN,ITA,2017,reciprocal_asymmetry_candidate,100,37,18,3.2637799999999997,1.9286799952760338
SVN,ITA,2018,reciprocal_asymmetry_candidate,50,23,11,3.26638,1.4396000028401614
SVN,ITA,2019,reciprocal_asymmetry_candidate,48,28,12,3.2828125,1.625062511593569
SVN,ITA,2020,reciprocal_asymmetry_candidate,14,9,8,3.254785714285714,1.7991428641336304
SVN,ITA,2021,reciprocal_asymmetry_candidate,21,13,6,3.2383333333333333,1.2335238052265984
SVN,ITA,2022,reciprocal_asymmetry_candidate,1,1,1,3.255,2.742000102996826
SWE,ITA,2015,reciprocal_asymmetry_candidate,23,17,9,3.238782608695652,2.165260866932247
SWE,ITA,2016,reciprocal_asymmetry_candidate,24,20,13,3.248625,1.3419583337381482
SWE,ITA,2017,reciprocal_asymmetry_candidate,7,7,5,3.2231428571428573,2.2641428506800105
SWE,ITA,2018,reciprocal_asymmetry_candidate,3,3,3,3.2456666666666667,2.505333344141642
SWE,ITA,2019,reciprocal_asymmetry_candidate,3,3,3,3.225,2.3230000734329224
SWE,ITA,2020,reciprocal_asymmetry_candidate,5,5,5,3.2006,2.0984000146389006
SWE,ITA,2021,reciprocal_asymmetry_candidate,7,6,5,3.2894285714285716,1.8264285836900984
SWE,ITA,2022,reciprocal_asymmetry_candidate,2,2,2,3.2565,1.617000013589859
TUR,ITA,2015,reciprocal_asymmetry_candidate,1,1,1,3.137,1.1649999618530273
TUR,ITA,2016,reciprocal_asymmetry_candidate,8,7,7,3.2737499999999997,1.1897499824408442
TUR,ITA,2017,reciprocal_asymmetry_candidate,1,1,1,3.213,0.4259999990463257
TUR,ITA,2018,reciprocal_asymmetry_candidate,1,1,1,3.322,3.4159998893737793
TUR,ITA,2019,reciprocal_asymmetry_candidate,3,3,3,3.215666666666667,0.12733333309491476
TUR,ITA,2020,reciprocal_asymmetry_candidate,2,2,2,3.253,1.0585000216960907
UKR,ITA,2015,reciprocal_asymmetry_candidate,7,4,4,3.2651428571428576,1.0042856867824281
UKR,ITA,2017,reciprocal_asymmetry_candidate,1,1,1,3.19,0.19599999487400055
UKR,ITA,2019,reciprocal_asymmetry_candidate,1,1,1,3.222,0.13099999725818634
BEL,JAM,2016,external_target_salience,2,1,1,3.426,2.7594999074935913
ITA,JAM,2014,external_target_salience,1,1,1,3.229,2.5369999408721924
NLD,JAM,2015,external_target_salience,2,2,1,3.2495000000000003,2.065999984741211
NLD,JAM,2016,external_target_salience,4,3,3,3.227,2.5854999125003815
AUT,JEY,2016,external_target_salience,1,1,1,3.222,0.007000000216066837
FRA,JEY,2017,external_target_salience,1,1,1,3.22,-0.02199999988079071
GBR,JEY,2016,external_target_salience,1,1,1,3.25,2.9560000896453857
GBR,JEY,2021,external_target_salience,1,1,1,3.129,2.5199999809265137
SWE,JEY,2016,external_target_salience,1,1,1,3.249,0.22200000286102295
AUT,JOR,2015,external_target_salience,29,23,17,3.261896551724138,1.2649999946869652
AUT,JOR,2016,external_target_salience,17,14,12,3.250941176470588,1.6920000268694233
AUT,JOR,2017,external_target_salience,1,1,1,3.221,0.10400000214576721
AUT,JOR,2018,external_target_salience,2,2,1,3.2765,1.0145000324118882
AUT,JOR,2020,external_target_salience,1,1,1,3.29,0.0949999988079071
AUT,JOR,2021,external_target_salience,2,2,1,3.2165,2.156499981880188
BEL,JOR,2015,external_target_salience,31,21,10,3.253548387096774,2.0117419509878083
BEL,JOR,2016,external_target_salience,23,18,10,3.24695652173913,2.5755217462454154
BEL,JOR,2017,external_target_salience,12,9,5,3.2450833333333335,2.6498333532363176
BEL,JOR,2018,external_target_salience,4,4,3,3.23375,2.924499988555908
BEL,JOR,2019,external_target_salience,4,4,3,3.25425,1.428500011563301
BEL,JOR,2020,external_target_salience,6,4,2,3.253,2.8366666436195374
BEL,JOR,2021,external_target_salience,19,14,11,3.236842105263158,2.856684220464606
BEL,JOR,2022,external_target_salience,9,5,5,3.2215555555555557,3.105444457795885
BGR,JOR,2015,external_target_salience,1,1,1,3.108,0.871999979019165
BGR,JOR,2016,external_target_salience,10,6,3,3.1870000000000003,3.6953999996185303
BGR,JOR,2018,external_target_salience,2,1,1,3.2510000000000003,1.0550000071525574
CZE,JOR,2015,external_target_salience,27,19,8,3.2545185185185184,3.179518509725178
CZE,JOR,2016,external_target_salience,24,11,4,3.2891666666666666,3.332916638503472
CZE,JOR,2017,external_target_salience,6,2,2,3.317833333333333,2.808333356243869
CZE,JOR,2018,external_target_salience,9,8,6,3.269888888888889,2.0073333320518336
CZE,JOR,2022,external_target_salience,2,1,1,3.2355,1.4280000189319253
ESP,JOR,2015,external_target_salience,7,6,5,3.265,0.8159999996423721
ESP,JOR,2016,external_target_salience,6,6,5,3.2395,1.9600000083446503
ESP,JOR,2017,external_target_salience,1,1,1,3.224,0.45100000500679016
ESP,JOR,2018,external_target_salience,2,2,2,3.1950000000000003,1.781499981880188
ESP,JOR,2021,external_target_salience,2,1,1,3.2685,2.946500062942505
EST,JOR,2015,external_target_salience,32,24,11,3.2558125,2.414937505032867
EST,JOR,2016,external_target_salience,10,8,5,3.2314,1.894800017029047
EST,JOR,2017,external_target_salience,1,1,1,3.125,3.4660000801086426
EST,JOR,2018,external_target_salience,1,1,1,3.228,2.181999921798706
FIN,JOR,2015,external_target_salience,1,1,1,3.259,2.5999999046325684
FIN,JOR,2016,external_target_salience,19,16,11,3.2595789473684214,1.7650526348305375
FRA,JOR,2017,external_target_salience,1,1,1,3.272,2.4230000972747803
FRA,JOR,2018,external_target_salience,1,1,1,3.202,3.5859999656677246
FRA,JOR,2019,external_target_salience,1,1,1,3.267,3.7739999294281006
FRA,JOR,2021,external_target_salience,1,1,1,3.342,2.815999984741211
GRC,JOR,2015,external_target_salience,16,15,10,3.2284375,1.6863124901428819
GRC,JOR,2016,external_target_salience,18,16,16,3.237833333333333,2.2665555824836097
GRC,JOR,2017,external_target_salience,3,3,3,3.2373333333333334,2.24399999777476
GRC,JOR,2019,external_target_salience,1,1,1,3.229,1.8220000267028809
GRC,JOR,2020,external_target_salience,1,1,1,3.208,0.13500000536441803
HRV,JOR,2016,external_target_salience,1,1,1,3.238,2.5850000381469727
HRV,JOR,2017,external_target_salience,5,2,2,3.217,4.583000040054321
HRV,JOR,2018,external_target_salience,1,1,1,3.254,3.325000047683716
HRV,JOR,2019,external_target_salience,3,2,2,3.246,3.802666743596395
HRV,JOR,2021,external_target_salience,6,3,2,3.345833333333333,4.668500065803528
HUN,JOR,2015,external_target_salience,10,9,8,3.2372,2.2700000166893006
HUN,JOR,2016,external_target_salience,1,1,1,3.149,3.390000104904175
HUN,JOR,2017,external_target_salience,3,3,1,3.2290000000000005,3.091333270072937
HUN,JOR,2018,external_target_salience,12,6,5,3.2216666666666662,2.7217499651014805
HUN,JOR,2019,external_target_salience,1,1,1,3.146,3.1640000343322754
ISL,JOR,2015,external_target_salience,5,4,3,3.2241999999999997,2.3463999748229982
ISL,JOR,2016,external_target_salience,4,3,3,3.2145,2.3622500002384186
ISL,JOR,2019,external_target_salience,1,1,1,3.266,3.2260000705718994
ISL,JOR,2021,external_target_salience,5,2,2,3.2725999999999997,2.0239999890327454
ISL,JOR,2022,external_target_salience,3,3,3,3.247,1.2146666646003723
ITA,JOR,2013,external_target_salience,4,4,4,3.23875,1.7609999924898148
ITA,JOR,2014,external_target_salience,6,5,5,3.247,2.1203333412607512
ITA,JOR,2015,external_target_salience,8,6,4,3.20525,1.2828750163316727
ITA,JOR,2017,external_target_salience,2,2,2,3.1479999999999997,3.286500096321106
ITA,JOR,2019,external_target_salience,1,1,1,3.18,0.1940000057220459
ITA,JOR,2021,external_target_salience,3,2,2,3.2433333333333336,1.2076666752497356
NLD,JOR,2015,external_target_salience,87,75,28,3.26616091954023,1.7099080518444723
NLD,JOR,2016,external_target_salience,77,61,23,3.249012987012987,2.097337662883393
NLD,JOR,2017,external_target_salience,11,11,9,3.2915454545454548,2.6215454529632223
NLD,JOR,2018,external_target_salience,19,15,13,3.257,1.3947368266158982
NLD,JOR,2019,external_target_salience,10,6,5,3.2565,2.683300021290779
NLD,JOR,2020,external_target_salience,7,4,2,3.326571428571429,1.5124285455260957
NLD,JOR,2021,external_target_salience,3,3,3,3.2466666666666666,1.9033333361148834
NLD,JOR,2022,external_target_salience,4,3,2,3.28375,1.7737500071525574
NOR,JOR,2015,external_target_salience,20,18,13,3.2399500000000003,2.169049979001284
NOR,JOR,2016,external_target_salience,16,13,10,3.2606875,1.8904375181300566
NOR,JOR,2017,external_target_salience,2,2,2,3.2,2.8165000677108765
NOR,JOR,2018,external_target_salience,1,1,1,3.281,2.7309999465942383
NOR,JOR,2019,external_target_salience,17,9,5,3.243470588235294,2.5111176560030266
NOR,JOR,2020,external_target_salience,10,8,6,3.2496,2.0469000056385993
NOR,JOR,2021,external_target_salience,6,4,3,3.3198333333333334,0.8133333399891853
POL,JOR,2015,external_target_salience,1,1,1,3.342,1.1540000438690186
POL,JOR,2016,external_target_salience,11,9,6,3.297909090909091,2.6058182149109514
POL,JOR,2017,external_target_salience,4,2,1,3.25425,3.5479999780654907
POL,JOR,2018,external_target_salience,4,3,3,3.2279999999999998,2.0384999439120293
POL,JOR,2019,external_target_salience,1,1,1,3.179,4.673999786376953
POL,JOR,2021,external_target_salience,1,1,1,3.217,2.046999931335449
PRT,JOR,2016,external_target_salience,2,2,1,3.171,3.108500063419342
PRT,JOR,2019,external_target_salience,2,1,1,3.3155,4.121500015258789
SRB,JOR,2015,external_target_salience,1,1,1,3.25,1.5570000410079956
SRB,JOR,2021,external_target_salience,1,1,1,3.238,2.177000045776367
SVN,JOR,2015,external_target_salience,2,1,1,3.237,3.0810000896453857
SVN,JOR,2016,external_target_salience,1,1,1,3.276,0.7549999952316284
SVN,JOR,2017,external_target_salience,3,3,3,3.1886666666666663,2.1700000365575156
SVN,JOR,2018,external_target_salience,2,2,2,3.1559999999999997,2.4765000343322754
SVN,JOR,2019,external_target_salience,3,2,2,3.2373333333333334,2.034333348274231
SWE,JOR,2015,external_target_salience,30,26,13,3.2573999999999996,2.293133316934109
SWE,JOR,2016,external_target_salience,29,25,12,3.2948275862068965,1.6622068979616822
SWE,JOR,2017,external_target_salience,2,2,2,3.2565,3.212999939918518
SWE,JOR,2018,external_target_salience,9,3,2,3.2617777777777777,1.7043333277106285
SWE,JOR,2019,external_target_salience,14,12,5,3.275,1.4762857146561146
SWE,JOR,2020,external_target_salience,4,3,2,3.27425,2.9829999804496765
SWE,JOR,2021,external_target_salience,2,2,2,3.3215,0.41099998354911804
SWE,JOR,2022,external_target_salience,15,7,4,3.2663333333333338,2.5579333186149595
TUR,JOR,2016,external_target_salience,3,3,3,3.24,0.7163333222270012
TUR,JOR,2017,external_target_salience,1,1,1,3.15,3.0369999408721924
TUR,JOR,2018,external_target_salience,3,3,2,3.2916666666666665,3.12500007947286
TUR,JOR,2019,external_target_salience,6,6,6,3.2255000000000003,2.2131666565934816
TUR,JOR,2020,external_target_salience,2,2,2,3.1985,0.4324999898672104
TUR,JOR,2021,external_target_salience,1,1,1,3.202,0.6309999823570251
TUR,JOR,2022,external_target_salience,1,1,1,3.364,2.3570001125335693
AUT,JPN,2018,external_target_salience,1,1,1,3.221,1.2979999780654907
BEL,JPN,2018,external_target_salience,1,1,1,3.2,0.3199999928474426
BEL,JPN,2020,external_target_salience,3,1,1,3.285,2.268000066280365
CZE,JPN,2015,external_target_salience,1,1,1,3.185,3.569999933242798
CZE,JPN,2016,external_target_salience,1,1,1,3.233,3.744999885559082
CZE,JPN,2017,external_target_salience,3,2,2,3.3546666666666667,1.3059999619921048
CZE,JPN,2018,external_target_salience,1,1,1,3.22,0.09799999743700027
CZE,JPN,2020,external_target_salience,5,1,1,3.2652,3.536199951171875
CZE,JPN,2021,external_target_salience,1,1,1,3.233,-0.04899999871850014
CZE,JPN,2022,external_target_salience,1,1,1,3.2,0.7110000252723694
ESP,JPN,2016,external_target_salience,1,1,1,3.217,4.335999965667725
ESP,JPN,2018,external_target_salience,1,1,1,3.178,0.5270000100135803
EST,JPN,2016,external_target_salience,1,1,1,3.253,3.4790000915527344
EST,JPN,2017,external_target_salience,3,3,3,3.217333333333333,2.975333293279012
EST,JPN,2018,external_target_salience,12,8,5,3.2411666666666665,1.7555833458900452
EST,JPN,2019,external_target_salience,9,5,3,3.2421111111111114,2.569888883166843
EST,JPN,2021,external_target_salience,1,1,1,3.2,0.6179999709129333
FIN,JPN,2016,external_target_salience,1,1,1,3.254,1.0809999704360962
FIN,JPN,2017,external_target_salience,4,4,3,3.1855,3.166249990463257
FIN,JPN,2018,external_target_salience,4,4,3,3.2247500000000002,2.3234999775886536
FIN,JPN,2019,external_target_salience,4,2,2,3.23575,1.6737499609589577
FIN,JPN,2021,external_target_salience,4,3,3,3.2375,2.336750015616417
FRA,JPN,2017,external_target_salience,1,1,1,3.227,1.4500000476837158
FRA,JPN,2018,external_target_salience,3,3,3,3.198333333333333,0.9970000311732292
GRC,JPN,2015,external_target_salience,2,2,2,3.2095000000000002,0.20650000497698784
GRC,JPN,2016,external_target_salience,8,1,1,3.31975,1.7522500101476908
GRC,JPN,2019,external_target_salience,3,2,2,3.264666666666667,1.8350000381469727
GRC,JPN,2020,external_target_salience,1,1,1,3.193,0.23999999463558197
GRC,JPN,2021,external_target_salience,1,1,1,3.149,3.0420000553131104
HRV,JPN,2019,external_target_salience,3,3,3,3.1816666666666666,2.5576666679698974
HRV,JPN,2021,external_target_salience,1,1,1,3.212,1.3279999494552612
HUN,JPN,2015,external_target_salience,1,1,1,3.208,0.3409999907016754
HUN,JPN,2016,external_target_salience,4,1,1,3.2489999999999997,1.1150000095367432
HUN,JPN,2017,external_target_salience,4,2,2,3.2165,2.4484999775886536
HUN,JPN,2018,external_target_salience,2,2,2,3.2095000000000002,4.084499835968018
HUN,JPN,2019,external_target_salience,2,2,2,3.1955,3.0674999952316284
HUN,JPN,2020,external_target_salience,2,2,2,3.1795,4.1000001430511475
ISL,JPN,2017,external_target_salience,2,2,1,3.2465,3.1450001001358032
ISL,JPN,2018,external_target_salience,2,1,1,3.222,2.7265000343322754
ISL,JPN,2019,external_target_salience,1,1,1,3.129,0.5609999895095825
ITA,JPN,2013,external_target_salience,2,2,2,3.2255000000000003,2.0105000138282776
ITA,JPN,2015,external_target_salience,1,1,1,3.2,2.690000057220459
ITA,JPN,2017,external_target_salience,1,1,1,3.232,1.4359999895095825
ITA,JPN,2020,external_target_salience,1,1,1,3.159,2.2009999752044678
ITA,JPN,2021,external_target_salience,1,1,1,3.202,1.4950000047683716
NLD,JPN,2015,external_target_salience,2,2,2,3.2475,3.0394999980926514
NLD,JPN,2016,external_target_salience,2,2,2,3.292,1.7094999700784683
NLD,JPN,2020,external_target_salience,1,1,1,3.2,3.8949999809265137
NOR,JPN,2016,external_target_salience,1,1,1,3.371,1.9579999446868896
POL,JPN,2016,external_target_salience,2,1,1,3.2245,4.307500004768372
POL,JPN,2017,external_target_salience,2,2,2,3.2795,2.6970000863075256
POL,JPN,2021,external_target_salience,2,1,1,3.2215,0.510000005364418
PRT,JPN,2016,external_target_salience,1,1,1,3.162,4.229000091552734
PRT,JPN,2017,external_target_salience,1,1,1,3.145,1.4539999961853027
SRB,JPN,2016,external_target_salience,1,1,1,3.154,3.7939999103546143
SRB,JPN,2019,external_target_salience,1,1,1,3.316,3.0959999561309814
SRB,JPN,2020,external_target_salience,1,1,1,3.156,4.623000144958496
SVN,JPN,2017,external_target_salience,1,1,1,3.218,0.9629999995231628
SVN,JPN,2018,external_target_salience,1,1,1,3.201,0.08500000089406967
SWE,JPN,2015,external_target_salience,2,2,2,3.229,2.038499966263771
SWE,JPN,2016,external_target_salience,2,1,1,3.2275,2.6330000162124634
SWE,JPN,2019,external_target_salience,3,1,1,3.260333333333333,2.5930000146230063
SWE,JPN,2020,external_target_salience,3,3,2,3.216666666666667,3.53166663646698
SWE,JPN,2021,external_target_salience,2,2,1,3.2439999999999998,1.7745000123977661
TUR,JPN,2015,external_target_salience,1,1,1,3.189,1.9040000438690186
TUR,JPN,2022,external_target_salience,1,1,1,3.221,5.164999961853027
UKR,JPN,2015,external_target_salience,1,1,1,3.216,3.9070000648498535
UKR,JPN,2017,external_target_salience,1,1,1,3.211,0.5180000066757202
AUT,KAZ,2021,external_target_salience,1,1,1,3.209,2.4700000286102295
AUT,KAZ,2022,external_target_salience,1,1,1,3.212,2.6489999294281006
BEL,KAZ,2015,external_target_salience,1,1,1,3.2,0.3799999952316284
BEL,KAZ,2017,external_target_salience,1,1,1,3.222,0.703000009059906
BEL,KAZ,2019,external_target_salience,23,12,6,3.255217391304348,1.3028695557428442
BGR,KAZ,2016,external_target_salience,1,1,1,3.137,2.9820001125335693
CZE,KAZ,2016,external_target_salience,3,2,2,3.2416666666666667,1.7023333211739857
FRA,KAZ,2017,external_target_salience,2,2,2,3.224,0.15300000086426735
GRC,KAZ,2016,external_target_salience,1,1,1,3.209,0.5649999976158142
GRC,KAZ,2017,external_target_salience,3,1,1,3.2000000000000006,2.90666671593984
HRV,KAZ,2019,external_target_salience,2,2,1,3.1805,2.010499954223633
HUN,KAZ,2018,external_target_salience,1,1,1,3.216,0.3959999978542328
HUN,KAZ,2021,external_target_salience,2,2,1,3.295,0.6559999883174896
HUN,KAZ,2022,external_target_salience,3,2,1,3.2556666666666665,1.7393333315849304
ITA,KAZ,2013,external_target_salience,10,7,6,3.2306,0.7713999969884753
LVA,KAZ,2016,external_target_salience,5,3,3,3.2079999999999997,4.04060001373291
LVA,KAZ,2017,external_target_salience,1,1,1,3.213,1.2589999437332153
LVA,KAZ,2018,external_target_salience,1,1,1,3.364,2.308000087738037
NLD,KAZ,2022,external_target_salience,1,1,1,3.306,2.3259999752044678
POL,KAZ,2015,external_target_salience,2,2,2,3.1959999999999997,3.2690000534057617
POL,KAZ,2016,external_target_salience,47,30,19,3.219063829787234,3.316765953251656
POL,KAZ,2017,external_target_salience,73,29,21,3.240767123287671,2.4848082325842284
POL,KAZ,2018,external_target_salience,1,1,1,3.156,0.44999998807907104
POL,KAZ,2019,external_target_salience,1,1,1,3.2,3.119999885559082
POL,KAZ,2020,external_target_salience,3,2,2,3.248666666666667,1.1990000009536743
POL,KAZ,2021,external_target_salience,1,1,1,3.203,2.5360000133514404
POL,KAZ,2022,external_target_salience,1,1,1,3.236,1.8769999742507935
SRB,KAZ,2018,external_target_salience,1,1,1,3.18,5.3520002365112305
SRB,KAZ,2019,external_target_salience,1,1,1,3.286,1.559000015258789
TUR,KAZ,2015,external_target_salience,2,2,2,3.2405,0.6410000026226044
TUR,KAZ,2018,external_target_salience,1,1,1,3.3,2.124000072479248
TUR,KAZ,2022,external_target_salience,1,1,1,3.268,0.3050000071525574
UKR,KAZ,2017,external_target_salience,1,1,1,3.219,0.10300000011920929
UKR,KAZ,2021,external_target_salience,1,1,1,3.258,0.210999995470047
AUT,KEN,2016,external_target_salience,4,3,3,3.2327500000000002,1.7282500078435987
AUT,KEN,2017,external_target_salience,3,1,1,3.2586666666666666,0.48466667796795565
BEL,KEN,2015,external_target_salience,1,1,1,3.233,1.8650000095367432
BEL,KEN,2017,external_target_salience,1,1,1,3.224,1.0859999656677246
BEL,KEN,2021,external_target_salience,1,1,1,3.255,2.0789999961853027
BEL,KEN,2022,external_target_salience,2,2,2,3.2295,2.1175000071525574
EST,KEN,2019,external_target_salience,1,1,1,3.238,0.9509999752044678
